unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
HIST1H1C_containing,4.506473157924785e-16,6.931676384579769e-20,6.350085265977685e-16,1.1425977680891279e-4,0.036393689385353,0.0017722321549319086,Cold_high_EH,Cold_high_EM,Cold_high_EH,gene19420,human_blastn,215,1,1496,0,6.931676384579769e-20,1,1,1,rna33265,0
LOC101975916,1.620501391319117e-10,3.0970371129138084e-10,3.321204802412729e-5,0.2784598933941488,1.3895255196455807e-4,0.1358145229271877,Cold_high_EM,Cold_high_EM,Cold_high_EH,gene19427,reference,126,2,1036,0,1.620501391319117e-10,0,1,1,rna33273,0
HIST1H1E_containing,5.549231735155373e-8,NA,3.908043626935697e-6,0.006193106281742049,0.5892851810345915,0.16333446034600788,filtered,Winter_high,Winter_high,gene19435,human_blastn,221,1,2832,0,5.549231735155373e-8,1,1,1,rna33280,0
BTN2A1_like,0.0033826208290315724,0.7563497952974501,1.6318832066139068e-5,0.008872333949296082,2.675217570655503e-4,1.443352790036307e-4,insig,insig,Unassigned,gene19454,human_blastn,485,8,2702,0,1.6318832066139068e-5,1,1,1,rna33299,0
ZNF391_containing,3.144295048323118e-8,1.8799069034461836e-07,1.8828945647275868e-13,0.536760049760502,NA,1.3168892082087611e-5,Winter_low,Winter_low,Winter_low,gene19519,human_blastn,157,6,1897,0,1.8828945647275868e-13,1,1,1,rna33353,0
Stk40,7.583983617202286e-9,9.759951456854424e-12,3.671515964991621e-8,2.284466782577714e-4,2.690769179466557e-8,3.913786468565257e-4,Cold_low_EL,Cold_low_EM,Cold_low_EL,gene1953,reference,435,11,3619,0,9.759951456854424e-12,0,1,1,rna3731,0
ZNF56_containing_gene19573,0.0021571338497078153,0.00823910636582417,2.9077313949465812e-6,0.05540160577041809,0.3030694709962115,0.04223612933655858,insig,insig,Winter_low,gene19573,human_blastn,350,4,1068,0,2.9077313949465812e-6,1,1,1,rna33411,0
Emilin2,NA,NA,3.115721264305502e-8,0.6735697512058729,NA,NA,filtered,filtered,Winter_low,gene19582,reference,1086,8,6328,0,3.115721264305502e-8,0,1,1,rna33426,0
Znf770,1.5096927905303742e-23,3.513532287427376e-5,2.1628774038843847e-14,0.004190381910066539,1.6724899805871363e-6,0.001883956154618182,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene19595,reference,701,2,4819,0,1.5096927905303742e-23,0,1,1,rna33444,0
Snip1,4.823160037925237e-34,1.4061663314075854e-40,3.573923914888888e-21,2.1851289537286478e-6,8.389948416182613e-16,0.0011137044298185662,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene1962,reference,397,4,4799,0,1.4061663314075854e-40,0,1,1,rna3743,0
Piwil4,9.374797064063985e-4,3.749884432577115e-18,2.201217646010602e-12,NA,NA,NA,Cold_high_EH,IBA_low,Unassigned,gene19655,reference,855,20,4160,0,3.749884432577115e-18,0,1,0,rna33520,0
Ankrd49,1.0635785054334329e-17,2.089380446582031e-9,6.843240902885117e-25,7.1391561183773745e-9,0.0452049795883264,0.031987173688867734,Cold_low_EH,Cold_low_EM,Cold_low_EM,gene19658,reference,239,3,2859,0,6.843240902885117e-25,0,1,1,rna33523,0
Taf1d,5.367461639394035e-17,1.1609292323660043e-5,7.3868986961862484e-9,1.998037332949486e-6,3.3633966870939884e-19,0.0014336185898820492,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene19672,reference,273,11,2283,0,5.367461639394035e-17,0,1,1,rna33540,0
Epha10,0.0022861979730456365,0.003343226720082903,4.8178653675924295e-4,0.06442213312049332,NA,NA,insig,insig,Unassigned,gene1968,reference,605,13,4100,0,4.8178653675924295e-4,0,1,1,rna3749,0
Trim35,0.17113061083732897,0.052676567985830036,1.2542443975129185e-6,9.974356393999814e-9,6.97593467622851e-4,0.3936545240626828,insig,insig,Winter_low,gene19684,reference,493,6,3296,0,1.2542443975129185e-6,0,1,1,rna33569,0
Yrdc,8.495497220277136e-10,1.663967382336717e-5,4.2464907040978486e-4,0.004558674465079029,0.017458298774579592,0.06426716107968426,Winter_high,Winter_high,Winter_high,gene1971,reference,280,5,1772,0,8.495497220277136e-10,0,1,1,rna3752,0
Kif13b,8.769320121799965e-7,2.6404837984302994e-12,6.881174119495415e-16,0.33185704707820474,0.109524869599139,0.7483310063958574,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene19710,reference,1754,39,5398,0,6.881174119495415e-16,0,1,1,rna33615,0
LINC00599_containing,2.899301133848693e-59,1.6493211597952925e-14,3.573923914888888e-21,NA,NA,NA,Cold_low_EM,Cold_low_EM,Winter_low,gene19712,human_blastn,198,8,5504,0,2.899301133848693e-59,0,1,0,rna33619,0
Mtf1,3.951470535861938e-6,0.0017322463641254208,3.032829332527424e-4,0.011229012325481657,0.003422830559571112,0.004233885012570903,insig,Cold_low_EL,Cold_low_EM,gene1973,reference,643,11,7486,0,3.951470535861938e-6,0,1,1,rna3755,0
Nup54,1.469843151077614e-4,3.732464183064076e-5,8.348438812865336e-5,0.1273729974312655,0.6453963372655356,0.6657418224964083,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene19735,reference,563,13,1875,0,3.732464183064076e-5,0,1,1,rna33660,0
Sept11,3.59313702873306e-15,1.426658942397459e-4,4.887924999257232e-15,0.8238273724331858,2.122496728161108e-12,0.20305712256680045,Winter_low,Cold_low_EL,Winter_low,gene19743,reference,432,11,5155,0,3.59313702873306e-15,0,1,1,rna33670,0
Ccng2,1.324712042201723e-22,2.000756153142772e-5,3.7297409981860384e-26,0.46141713063126166,0.004156712598899372,3.8203457092613694e-11,Cold_low_EH,Cold_low_EM,Cold_low_EM,gene19745,reference,344,8,2583,0,3.7297409981860384e-26,0,1,1,rna33680,0
Inpp5b,0.10253626660734068,6.665032851923361e-6,9.58318970959542e-8,0.11718559322012058,1.3273236664395602e-4,0.11690514001182707,Cold_low_EM,insig,Cold_low_EM,gene1975,reference,994,24,3880,0,9.58318970959542e-8,0,1,1,rna3760,0
Mrpl1,4.234227165775325e-6,3.863685454061103e-6,4.121869321879445e-5,0.09902591106467198,0.4336910608881126,0.5727085372140381,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene19751,reference,326,9,2102,0,3.863685454061103e-6,0,1,1,rna33686,0
Fras1,5.792511473053067e-4,6.355152839615915e-5,6.204437140686311e-4,9.275102407482037e-4,NA,0.0018486998161942978,Cold_low_EM,Cold_low_EM,Unassigned,gene19752,reference,3874,72,14634,0,6.355152839615915e-5,0,1,1,rna33687,0
Trpv1,0.001621624332230555,0.2017979105369512,9.885293633719251e-4,0.17403798041992005,0.7031693011835005,0.009022246783900631,insig,insig,Winter_low,gene19775,reference,843,16,4100,0,9.885293633719251e-4,0,1,1,rna33712,0
Shpk,1.094422043892739e-4,2.545676500331841e-6,1.1682496300125628e-4,0.7278171436914014,3.691431099273306e-4,0.7333193555162807,IBA_low,IBA_low,IBA_low,gene19776,reference,476,7,2707,0,2.545676500331841e-6,0,1,1,rna33714,0
Tax1bp3,3.9667133111542394e-13,3.171906109143441e-6,5.793335071059252e-11,1.9147931429562318e-4,0.002554188901203009,0.008249881490060916,Cold_low_EM,Cold_low_EH,Cold_low_EM,gene19778,reference,124,4,2044,0,3.9667133111542394e-13,0,1,1,rna33716,0
Mybbp1a,7.33152189225114e-4,0.016903508164112614,6.8519459545099105e-6,7.889286581535089e-8,2.435471493762938e-6,0.4863403879632505,insig,Winter_high,Winter_high,gene19795,reference,1318,26,4356,0,6.8519459545099105e-6,0,1,1,rna33749,0
Ccnt2,2.517610770205759e-7,0.0043930330309604635,3.6000831899670756e-4,0.01976131700643045,0.5067158896333452,0.12441081497943854,insig,Cold_low_EM,Cold_low_EM,gene198,reference,734,9,6625,0,2.517610770205759e-7,0,1,1,rna400,0
Kiaa0753,1.6499613157655898e-8,0.002437938794110299,2.91573344011084e-5,0.13900349205155024,0.07614707380193092,0.655607163441473,insig,Cold_low_EL,Cold_low_EM,gene19806,reference,971,19,4730,0,1.6499613157655898e-8,0,1,1,rna33760,0
Wscd1,2.857106102365981e-5,7.880760777515035e-5,1.9689655991523053e-4,0.09422084089283615,NA,0.10555875469312653,Cold_high_EM,Cold_high_EH,Cold_high_EM,gene19813,reference,572,11,2732,0,2.857106102365981e-5,0,1,1,rna33770,0
Nlrp1,0.03689420856456986,0.10044559700589926,1.1617593306091163e-4,NA,NA,NA,insig,insig,Cold_low_EM,gene19814,reference,1417,17,6274,0,1.1617593306091163e-4,0,1,0,rna33771,0
Mycbp,5.5320841215853625e-15,0.012183829421909844,7.091974676544937e-4,0.6551644060936953,0.17143435076809418,0.047089935609944025,insig,IBA_high,Unassigned,gene1982,reference,432,10,2727,0,5.5320841215853625e-15,0,1,1,rna3769,0
Rpain,3.4510772346862653e-10,1.3295449844653753e-7,2.541228630081374e-13,0.22585902870147165,3.7746563167363013e-4,0.20520653315509327,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene19821,reference,253,6,2689,0,2.541228630081374e-13,0,1,1,rna33784,0
Zfp3,4.9832201097417183e-20,1.8598816589446366e-29,3.466321440274544e-11,2.2253074075279906e-11,3.7585755030417804e-7,0.016956791936487987,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene19827,reference,540,2,1876,0,1.8598816589446366e-29,0,1,1,rna33795,0
Kif1c,1.7170521518248812e-4,0.33857103888889045,1.1476310996447074e-15,0.13552913458997548,0.1770684231025363,0.06168092372079138,insig,Winter_low,Winter_low,gene19828,reference,1103,23,4116,0,1.1476310996447074e-15,0,1,1,rna33798,0
Spag7,5.214149764544353e-18,1.17956976405051e-6,9.949689834436618e-5,0.07638581779343702,3.234687564870266e-4,0.053532110985142954,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene19831,reference,227,7,1127,0,5.214149764544353e-18,0,1,1,rna33810,0
Pld2,0.08375037625528636,0.5228221754668779,1.2650948311868388e-4,0.30813308938936596,NA,0.08126646465414394,insig,insig,Unassigned,gene19840,reference,950,25,3427,0,1.2650948311868388e-4,0,1,1,rna33838,0
Psmb6,1.5360780376711903e-13,2.9454691518452134e-4,1.0198458657233522e-5,0.21701341338560454,0.4784356292340248,0.7988199598093547,Cold_high_EM,Cold_high_EH,Cold_high_EM,gene19841,reference,239,6,838,0,1.5360780376711903e-13,0,1,1,rna33841,0
Cxcl16,NA,NA,1.7717490148252596e-5,6.78499064561271e-4,0.01822562986143282,0.36356876956696804,filtered,filtered,Cold_low_EL,gene19854,reference,248,6,1110,0,1.7717490148252596e-5,0,1,1,rna33853,0
Pelp1,4.966672698422721e-7,0.3258283470390636,7.09352517376321e-6,0.2897609674362241,0.0018879244064380122,0.7070411238864494,insig,Winter_high,Winter_high,gene19857,reference,1152,17,3638,0,4.966672698422721e-7,0,1,1,rna33858,0
MFSD4B_like_gene19882,1.6321101016056459e-28,2.5354290820759732e-19,7.404679566996831e-17,0.012298995500637946,1.4338260607895167e-5,0.026420584901782368,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene19882,human_blastn,507,4,2626,0,1.6321101016056459e-28,1,1,1,rna33876,0
Fyn,4.9648355973777713e-5,1.5415705570798657e-4,7.443565208648108e-6,0.11125397462061289,NA,0.7444302783308523,Winter_high,Winter_high,Winter_high,gene19885,reference,537,14,2531,0,7.443565208648108e-6,0,1,1,rna33881,0
Golm1,0.003189291802397173,0.006246452552168386,1.762158055231711e-6,0.2022494430228567,0.8825513572059986,0.007577056557131946,insig,insig,Cold_high_EM,gene19908,reference,396,10,2760,0,1.762158055231711e-6,0,1,1,rna33927,0
Pabpc4,1.1203613019692351e-8,3.400029631670236e-5,9.177464032084025e-5,0.027644242626969594,7.210042999045575e-10,0.5157006512336152,IBA_high,IBA_high,IBA_high,gene1992,reference,660,15,2493,0,1.1203613019692351e-8,0,1,1,rna3809,0
Slc16a2,0.4385265776990403,0.6763635803130459,1.4664021618662392e-5,0.04393742062041915,0.0011073416200752942,0.8746911093751593,insig,insig,Unassigned,gene19966,reference,543,6,4967,0,1.4664021618662392e-5,0,1,1,rna33996,0
DNAJB6_gene20002,1.413645920475655e-6,1.449775178457806e-6,6.143195375154434e-7,5.242685497015428e-6,0.017672011631257614,0.06546771825563902,Cold_high_EH,Cold_high_EM,Cold_high_EM,gene20002,human_blastn,237,3,1460,0,6.143195375154434e-7,0,1,1,rna34026,0
B3gat1,7.903715836900698e-8,0.03156938578848761,3.5038933720541623e-9,0.0026390603148353556,NA,NA,insig,IBA_low,IBA_low,gene20003,reference,452,7,7146,0,3.5038933720541623e-9,0,1,1,rna34032,0
Vps26b,0.015117761442888988,0.6945897617788488,3.1366078665699096e-4,0.10206484140868534,0.016265847597414836,0.520116428137179,insig,insig,Winter_high,gene20011,reference,336,6,3644,0,3.1366078665699096e-4,0,1,1,rna34055,0
Ppm1k,6.88737442463696e-4,0.22475879839355167,7.167492129582119e-9,3.715849543882473e-5,0.013373313037478081,2.9894767544939314e-8,insig,Winter_low,Winter_low,gene20026,reference,372,7,5529,0,7.167492129582119e-9,0,1,1,rna34077,0
Cap1,7.805297337182677e-11,0.0018433054517444031,2.479565425878187e-7,0.40563031936976773,0.692392934368554,0.1396027045905769,insig,Winter_high,Winter_high,gene2004,reference,473,13,2600,0,7.805297337182677e-11,0,1,1,rna3823,0
Smarcad1,3.1821200183875175e-11,0.10608154955550768,1.1113537820568616e-4,0.7482840064960581,8.435602363133611e-9,0.022273675330145334,insig,Cold_low_EL,Cold_low_EM,gene20064,reference,1027,24,5221,0,3.1821200183875175e-11,0,1,1,rna34127,0
LOC101976208,1.29082118803716e-10,0.3129156617594095,6.987742651666637e-5,1.590368750137949e-4,0.011292228486700554,0.017602155099220557,insig,Unassigned,Unassigned,gene20071,reference,979,36,3815,0,1.29082118803716e-10,0,1,1,rna34157,0
Shisa2,4.299660195328864e-13,1.0638452565239895e-26,1.7904836566053135e-20,NA,NA,0.002447659211390522,IBA_high,IBA_high,Cold_low_EM,gene20074,reference,295,2,2597,0,1.0638452565239895e-26,0,1,1,rna34158,0
Nup58,2.573713245410248e-63,4.86370865882393e-52,2.8246256114889855e-12,0.7765382060452408,0.263417356199452,0.18502036220484797,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene20077,reference,599,16,4080,0,2.573713245410248e-63,0,1,1,rna34164,0
Col9a2,8.275001990158506e-5,1.43758789604604e-4,2.5885904360096057e-5,NA,NA,NA,IBA_low,IBA_low,IBA_low,gene2009,reference,688,32,2788,0,2.5885904360096057e-5,0,1,0,rna3835,0
Rps3a,0.08713316923944463,0.058422016828265116,1.7952381566931226e-5,0.4436894465698794,0.5562521258401166,0.5376292317516589,insig,insig,Cold_high_EM,gene20092,reference,264,6,919,0,1.7952381566931226e-5,0,1,1,rna34199,0
Sh3d19,1.8412472450854158e-21,7.280317039356854e-6,2.3893387562584497e-7,9.008488067602913e-5,0.13436432473143564,0.11277566768610604,Cold_low_EH,Cold_low_EM,Unassigned,gene20093,reference,743,20,7535,0,1.8412472450854158e-21,0,1,1,rna34200,0
Wdr77,5.895282308080607e-4,0.010587955361739693,7.623791997041244e-7,0.6163304693098158,3.3392010353857015e-5,5.923900524551529e-5,insig,Winter_high,Winter_high,gene20111,reference,342,10,1754,0,7.623791997041244e-7,0,1,1,rna34230,0
Atp5f1,1.385400361567392e-19,1.0399938450684335e-5,7.868642959485097e-5,0.5293396060794606,0.5352481686084429,0.6664379234715715,Cold_high_EM,Winter_high,Winter_high,gene20112,reference,256,7,1283,0,1.385400361567392e-19,0,1,1,rna34232,0
Cttnbp2nl,1.617384257354193e-26,7.8672209450747e-11,4.656377782698748e-23,0.035909587585704526,0.04227723825862813,0.0384401391988991,Cold_low_EH,Cold_low_EM,Cold_low_EM,gene20122,reference,639,6,4791,0,1.617384257354193e-26,0,1,1,rna34248,0
Slc16a1,0.08181346083381204,2.6128874823208e-6,2.890762924703975e-4,1.3569814962620237e-4,0.03891647697168891,0.15923575116654926,Winter_high,insig,Winter_high,gene20134,reference,500,4,3350,0,2.6128874823208e-6,0,1,1,rna34276,0
Rsbn1,1.1503355893527157e-31,3.1029310800504112e-22,2.0528269042689973e-15,0.6022597009372317,0.08839071857636395,0.0032056267684828894,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene20142,reference,804,7,6595,0,1.1503355893527157e-31,0,1,1,rna34285,0
Hs6st2,0.06808352576212238,0.19860743259577202,3.0483259388343953e-5,NA,NA,0.10142976512887082,insig,insig,Unassigned,gene20181,reference,612,3,3998,0,3.0483259388343953e-5,0,1,1,rna34338,0
Efcab7,6.213355715048444e-4,5.643822638891398e-4,3.4544352265156986e-5,0.6034206822984631,NA,0.9048563452348265,IBA_low,IBA_low,Unassigned,gene20199,reference,627,14,2288,0,3.4544352265156986e-5,0,1,1,rna34370,0
Ctps1,0.001808882957458165,1.7588939308054943e-4,9.747092585914834e-5,2.8417026051488405e-6,1.2036205365069583e-5,0.6295420932734916,IBA_high,insig,Unassigned,gene2020,reference,477,15,2349,0,9.747092585914834e-5,0,1,1,rna3853,0
Dnaja3,9.687369687757947e-13,4.950336567351368e-4,4.593863736592848e-8,0.0015613969749436452,0.6235470635744254,0.9532231542977894,IBA_high,Unassigned,Winter_high,gene20219,reference,479,12,2633,0,9.687369687757947e-13,0,1,1,rna34403,0
Glis2,6.043887555679053e-8,1.3278429207761706e-12,2.1614355303165865e-9,0.43069089643597797,0.15913315837765862,0.22106387757322196,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene20223,reference,476,6,3866,0,1.3278429207761706e-12,0,1,1,rna34412,0
Dnase1,8.772414011625645e-5,2.9691230477039835e-5,7.970165716455477e-4,0.00546375702128202,0.009073675078194643,1.0424100717342148e-4,Cold_low_EM,Winter_low,Winter_low,gene20229,reference,313,8,4368,0,2.9691230477039835e-5,0,1,1,rna34423,0
Znf75a,4.2730730809904013e-7,0.003914852897928395,8.573866741644183e-9,1.9147931429562318e-4,1.2318874573567722e-4,3.872022217319528e-4,insig,Cold_low_EL,Cold_low_EM,gene20238,reference,537,6,3819,0,8.573866741644183e-9,0,1,1,rna34444,0
Tigd7,1.547254753706691e-5,0.09065897884434601,9.096835225777506e-5,0.09507073103496519,0.23138835066196403,0.1790780923837871,insig,Cold_low_EL,Cold_low_EM,gene20239,reference,549,2,3456,0,1.547254753706691e-5,0,1,1,rna34447,0
Znf263,3.590439462345543e-10,2.792238574399159e-14,2.2639343767220865e-28,1.6674551809498425e-10,0.01613504352875008,0.08346189973234112,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene20240,reference,684,6,3126,0,2.2639343767220865e-28,0,1,1,rna34450,0
Flywch2,4.344077047793992e-8,2.5082191976376e-6,6.231254860749422e-4,0.060249869339338416,NA,1.597529095237379e-5,IBA_high,Unassigned,IBA_high,gene20271,reference,140,4,2357,0,4.344077047793992e-8,0,1,1,rna34493,0
Dnase1l2,5.791642740780142e-21,NA,9.84771013522496e-14,1.3319199536253446e-11,NA,NA,filtered,Cold_low_EL,Cold_low_EL,gene20294,reference,304,7,1677,0,5.791642740780142e-21,0,1,1,rna34543,0
Ccdc115,4.468274347306422e-7,1.3616060465929272e-6,7.786867541671063e-4,8.519366902281861e-5,0.5501593802091331,5.538797647054696e-5,Cold_high_EM,Winter_high,Winter_high,gene203,reference,180,5,1121,0,4.468274347306422e-7,0,1,1,rna408,0
Traf7,6.955932662861201e-8,3.956474372604988e-9,9.531001370355908e-6,0.9380893183537852,4.4192188460414585e-5,0.13254162357789437,Cold_low_EL,IBA_high,Cold_low_EL,gene20300,reference,670,21,2838,0,3.956474372604988e-9,0,1,1,rna34562,0
Tsc2,6.009171312061124e-20,5.470412831516751e-6,1.2363459522326484e-5,0.009565269868305137,8.12471601223414e-5,0.06658211520635536,Unassigned,Cold_high_EM,Cold_high_EM,gene20304,reference,1811,42,5687,0,6.009171312061124e-20,0,1,1,rna34584,0
Rps2,4.216840433363914e-11,1.1043249830231148e-9,4.7011426487154906e-5,3.652298816409957e-4,0.5631478168198985,0.32674778990055964,Cold_high_EM,Cold_high_EH,Unassigned,gene20315,reference,293,8,940,0,4.216840433363914e-11,0,1,1,rna34607,0
Msrb1,1.5940014338473063e-4,1.1347977648778087e-6,3.443374616770678e-6,0.2721885714033967,0.8398506786746773,0.18110813861786085,Unassigned,Unassigned,Unassigned,gene20318,reference,94,4,1420,0,1.1347977648778087e-6,0,1,1,rna34612,0
Unkl,3.011249288576577e-21,7.307607535979525e-12,1.455572898586612e-11,4.325677475782182e-16,0.04203477775057212,4.515277104813624e-9,Cold_low_EM,Cold_low_EM,IBA_high,gene20340,reference,524,6,4154,0,3.011249288576577e-21,0,1,1,rna34676,0
Baiap3,4.185417700433209e-17,0.002165633297883009,1.3281056950965766e-4,0.33969948088333035,NA,NA,insig,Winter_low,Unassigned,gene20343,reference,1152,34,4581,0,4.185417700433209e-17,0,1,1,rna34681,0
Ube2i,4.3425539941196426e-4,0.00396359029782641,2.4298386592620203e-4,1.2777549424265742e-5,1.1807081837024043e-7,3.4740887563044914e-10,insig,Unassigned,Winter_high,gene20344,reference,226,7,2178,0,2.4298386592620203e-4,0,1,1,rna34682,0
Znf197,1.6472576968607276e-35,6.750867948946766e-22,1.861737522387039e-22,0.004101417174205948,NA,0.4845375079227166,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene20374,reference,2160,12,8430,0,1.6472576968607276e-35,0,1,1,rna34740,0
Znf35,5.766990360046543e-5,0.11896897258405784,1.8204100741387415e-4,0.16086398006436908,0.023263078568402453,0.406127891624669,insig,Cold_low_EM,Cold_low_EH,gene20375,reference,527,4,3005,0,5.766990360046543e-5,0,1,1,rna34741,0
Znf445,1.9077808052471373e-11,3.16282141971167e-6,2.3537110974204527e-7,5.333037410771613e-9,0.6525169353613227,0.34033352398371,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene20379,reference,1039,7,7812,0,1.9077808052471373e-11,0,1,1,rna34755,0
Higd1a,2.219134503321516e-4,2.7405559276679046e-8,1.0923934733646474e-5,0.014470452828909419,4.5446132497824295e-7,0.9146100482140761,Winter_high,Winter_high,Winter_high,gene20393,reference,93,4,1945,0,2.7405559276679046e-8,0,1,1,rna34780,0
Mapk1ip1l,7.285728588286736e-12,3.180428069915013e-6,5.2635643059463866e-11,4.3797639239643264e-4,4.97058165340567e-12,0.3012291579920062,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene20413,reference,256,3,6439,0,7.285728588286736e-12,0,1,1,rna34822,0
Bmp4,NA,NA,4.120135951093247e-13,0.0011587988982566042,NA,6.27378160606441e-5,filtered,filtered,Cold_low_EL,gene20423,reference,452,4,1707,0,4.120135951093247e-13,0,1,1,rna34840,0
Ddhd1,3.288439227034455e-6,0.09200421137166627,6.993610238557681e-4,0.7043425350866944,0.08018009937245973,0.0023747771077674337,insig,Winter_low,Winter_low,gene20425,reference,666,14,4810,0,3.288439227034455e-6,0,1,1,rna34843,0
Ero1a,0.0018236234732160437,0.0026981647884303287,1.4775586280019886e-4,0.2574689709694343,0.07636152759079891,0.6881226351979847,insig,insig,Unassigned,gene20433,reference,468,16,4725,0,1.4775586280019886e-4,0,1,1,rna34853,0
Gpr137c,5.2923576125464805e-8,0.5003258178259532,6.539379125286701e-6,NA,NA,NA,insig,IBA_low,Cold_high_EH,gene20435,reference,318,8,3597,0,5.2923576125464805e-8,0,1,0,rna34855,0
Ppp1r12a,2.3990589075467084e-21,6.316799447590107e-13,2.2164750230093059e-4,0.012219370186960551,0.0017198102476862678,0.06271415049705593,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene20447,reference,1030,25,4899,0,2.3990589075467084e-21,0,1,1,rna34870,0
Znf691,0.002035022016243343,6.983457664044615e-5,5.552004799552302e-7,0.005904330367665811,0.01487107628969215,0.0017691338704385587,Cold_low_EM,insig,Cold_low_EL,gene2047,reference,284,2,3553,0,5.552004799552302e-7,0,1,1,rna3893,0
Jrkl,1.185333263123566e-8,1.0860519005634828e-5,6.835389630793665e-15,0.2684080482020545,0.0030895325939170027,0.4041986438058519,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene20476,reference,524,2,3702,0,6.835389630793665e-15,0,1,1,rna34898,0
Slc2a1,1.699182996575212e-8,0.0021851648068728314,3.1408321273047843e-6,0.11117132310775585,0.03637448932420558,0.10540502140459473,insig,IBA_low,Unassigned,gene2048,reference,492,10,3377,0,1.699182996575212e-8,0,1,1,rna3894,0
Endod1,0.03355185873201448,0.021598810643169316,9.025461819677457e-4,0.8559177800232968,0.44413193308999294,0.016472630696718712,insig,insig,Winter_high,gene20488,reference,500,2,1631,0,9.025461819677457e-4,0,1,1,rna34915,0
Prpf38b,1.605289830406878e-5,2.514466190520255e-4,3.7267558214691274e-11,0.45366941625649515,0.07229526035213764,0.07756043512787084,Cold_low_EH,Winter_low,Cold_low_EL,gene20523,reference,550,6,3112,0,3.7267558214691274e-11,0,1,1,rna34965,0
Taf13,0.04411042766089568,0.0029930623911431893,9.145320268926365e-4,0.22600643947751206,0.8819368423734738,0.04812266646095474,insig,insig,Unassigned,gene20531,reference,124,4,1503,0,9.145320268926365e-4,0,1,1,rna34984,0
Sars,4.0639685958419036e-5,0.20338669980192145,6.370156949491687e-6,0.07971513905423178,0.052878652918322326,0.014988149205293169,insig,Winter_high,Cold_high_EL,gene20535,reference,514,11,1873,0,6.370156949491687e-6,0,1,1,rna34990,0
Psma5,3.346232109699465e-5,0.0027341289341675165,2.659968093790613e-4,6.626860104559834e-4,0.005391191417623011,0.5819000682045087,insig,Winter_high,Cold_high_EL,gene20541,reference,241,9,1030,0,3.346232109699465e-5,0,1,1,rna35001,0
Atxn7l2,1.1567866785106201e-4,0.012647836260456475,2.6004546516394274e-5,0.10428700136244266,NA,0.4625609950585905,insig,Winter_low,Winter_low,gene20543,reference,754,11,2600,0,2.6004546516394274e-5,0,1,1,rna35004,0
CYB561D1_containing,7.689455791039234e-8,0.01132142061814901,1.0247312746517297e-8,0.026001722598194357,4.844513699187504e-5,0.2473816174037551,insig,Cold_low_EH,Cold_low_EH,gene20544,human_blastn,229,3,6233,0,1.0247312746517297e-8,1,1,1,rna35005,0
Amigo1,0.13581986352979045,0.042844354980140706,1.1599639565619808e-5,0.09703857528455909,0.004491510633774479,0.07651746738446917,insig,insig,Winter_high,gene20545,reference,493,2,4913,0,1.1599639565619808e-5,0,1,1,rna35007,0
GSTM4_like_gene20552,2.1525794574782402e-14,1.682286413200304e-9,2.940969007390641e-5,0.04865869839460321,0.007132747725664223,7.338762422564468e-7,Unassigned,Winter_low,Unassigned,gene20552,human_blastn,218,9,1194,0,2.1525794574782402e-14,1,1,1,rna35021,0
GSTM2_containing,2.9891687371509334e-20,2.995304357362875e-6,3.122263177535527e-20,0.903439491226197,7.6270136680158e-11,9.47483577879612e-6,Unassigned,Winter_low,Winter_low,gene20553,human_blastn,251,9,1939,0,2.9891687371509334e-20,1,1,1,rna35024,0
Csf1,3.1630714293546566e-12,2.305887198030849e-5,6.064948874241029e-16,1.6901846333814506e-4,3.4831582881215084e-8,0.0078078155212900095,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene20556,reference,583,9,3817,0,6.064948874241029e-16,0,1,1,rna35027,0
Lrif1,7.763971308990579e-31,1.4109724052763996e-7,1.2987402896714142e-18,4.2703079777901056e-5,5.029056815877262e-9,2.2550893830809496e-4,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene20576,reference,759,4,8941,0,7.763971308990579e-31,0,1,1,rna35061,0
