unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
Ttyh3,6.365750294246327e-4,9.319001216616209e-5,0.0026297116917135214,0.5754254406265975,0.3928005474345657,0.08299571594195503,Cold_low_EL,Unassigned,insig,gene23304,reference,395,14,4555,0,9.319001216616209e-5,0,1,1,rna39344,0
Iqce,8.232264804376176e-9,0.026496835499524456,0.23307772629369042,1.4043878036235219e-6,0.0025097349822859978,0.6620122011290271,insig,Cold_high_EM,insig,gene23305,reference,680,22,4270,0,8.232264804376176e-9,0,1,1,rna39346,0
Gna12,1.724694160204981e-10,3.0521260204375124e-5,1.5386258213202377e-7,0.09563070298389707,0.009323901578872092,0.0010777181367269413,Winter_high,Winter_high,Winter_high,gene23308,reference,305,4,3443,0,1.724694160204981e-10,0,1,1,rna39349,0
Nt5dc1,1.4129927664968202e-7,0.037052313296114345,2.768588080512542e-9,0.7835444018913625,1.7163262754503643e-4,0.44151996907690294,insig,Unassigned,Cold_low_EM,gene23315,reference,342,8,2706,0,2.768588080512542e-9,0,1,1,rna39354,0
CUNH2orf69,4.1515708057862647e-20,1.0312483128054887e-5,2.013054511048523e-8,9.694694953634228e-8,3.730684164802029e-9,8.1800477320376e-7,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene23336,reference,386,2,7045,0,4.1515708057862647e-20,0,1,1,rna39378,0
Zfp62,1.1283187402587289e-22,1.0979830569423754e-17,8.517348734702616e-29,6.158005184527498e-9,9.09604422266343e-9,7.88529947735479e-7,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene23349,reference,964,2,4584,0,8.517348734702616e-29,0,1,1,rna39405,0
Rack1,2.265527626599504e-8,7.595902693726123e-7,0.028561458892874717,1.7175457574102903e-4,0.038191803722353854,0.5730446807663666,Cold_high_EM,Winter_high,insig,gene23370,reference,317,8,1374,0,2.265527626599504e-8,0,1,1,rna39426,0
Elavl2,4.560420026607612e-4,0.6173892987034049,0.23631659939810934,NA,NA,NA,insig,Winter_low,insig,gene23380,reference,389,8,3641,0,4.560420026607612e-4,0,1,0,rna39438,0
Gkap1,8.164801216111879e-9,0.05301001234237488,0.0047243999764309255,5.605126967255663e-4,0.129956514127353,0.11916925149249917,insig,Cold_low_EL,insig,gene23386,reference,366,13,1889,0,8.164801216111879e-9,0,1,1,rna39448,0
CUNH9orf64,5.22014689122066e-4,NA,NA,0.17406001894152948,9.702130809699392e-12,0.9456071028863962,filtered,Unassigned,filtered,gene23388,reference,341,4,2736,0,5.22014689122066e-4,0,1,1,rna39454,0
Gcc2,7.034781830085386e-7,0.06233230566595471,0.1943581974106368,0.7460042964051239,0.25230622351656734,0.013916093253910586,insig,Cold_low_EL,insig,gene23392,reference,1646,21,7198,0,7.034781830085386e-7,0,1,1,rna39470,0
RANBP2_like,6.533626095920529e-4,0.8319822915176186,0.02228288945642524,0.22364345653323145,0.21708255575751342,0.03456214707393163,insig,IBA_high,insig,gene23396,human_blastn,3213,30,10665,0,6.533626095920529e-4,1,1,1,rna39477,0
Nol3,1.5609274654651624e-7,NA,0.002440656221569924,0.0010887693149756487,NA,NA,filtered,Cold_high_EH,insig,gene2341,reference,210,4,1033,0,1.5609274654651624e-7,0,1,1,rna4425,0
CUNH1orf226,9.542904636414077e-4,0.02592204182649076,0.09636930875437906,0.350612122278854,0.00204885278197908,0.18496146793809132,insig,Winter_low,insig,gene23418,reference,744,12,5172,0,9.542904636414077e-4,0,1,1,rna39489,0
Ddr2,1.6088846059046617e-4,0.07911029724924826,0.03321966218493508,0.0812953645037059,NA,0.12087736344353323,insig,IBA_low,insig,gene23425,reference,855,18,5878,0,1.6088846059046617e-4,0,1,1,rna39497,0
GAP43_gene23432,1.1566279199590242e-4,0.033138005903422266,0.6064890877337734,0.24019511103230246,NA,NA,insig,Unassigned,insig,gene23432,human_blastn,234,3,1097,0,1.1566279199590242e-4,0,1,1,rna39503,0
E2f4,1.7810862549512375e-7,7.796653838979232e-4,0.007521281326272332,0.10879257126577997,0.005495565093422829,0.008720353783438658,IBA_high,IBA_high,insig,gene2344,reference,406,10,2081,0,1.7810862549512375e-7,0,1,1,rna4433,0
NECTIN3_like,1.9892720604945385e-11,3.0964813396400542e-9,NA,NA,2.470167855330314e-7,0.03823741331046681,Winter_low,Cold_low_EL,filtered,gene23455,human_blastn,71,2,4246,0,1.9892720604945385e-11,0,1,1,rna39549,0
Tagln3,1.6858903838920355e-7,0.0071688208971804005,0.12126848933942745,0.5405186535737634,NA,NA,insig,Unassigned,insig,gene23461,reference,199,5,1315,0,1.6858903838920355e-7,0,1,1,rna39569,0
Tmem208,9.905241648615131e-4,0.0019139005946739432,0.011095776171345391,0.7360697852652968,0.5523017965612259,0.09077186771255724,insig,Winter_high,insig,gene2347,reference,173,6,747,0,9.905241648615131e-4,0,1,1,rna4439,0
Dync1h1,1.2114334457905693e-5,1.4070874684913757e-4,0.33994091948869165,0.1767243466132758,0.3304878615262949,0.8331336603248366,Unassigned,Cold_high_EH,insig,gene23470,reference,4582,78,14021,0,1.2114334457905693e-5,0,1,1,rna39587,0
Rcor1,6.216253931472102e-7,0.003225870075518311,0.13309934651145822,0.5863939581205753,0.11846485564080378,0.4936884050690895,insig,Cold_low_EM,insig,gene23481,reference,352,10,3930,0,6.216253931472102e-7,0,1,1,rna39605,0
Traf3,2.4993716238365303e-15,1.4874408945801236e-24,2.3799190514560316e-6,0.004312525238303049,2.156903608117142e-5,0.35243394395878525,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene23483,reference,576,12,7240,0,1.4874408945801236e-24,0,1,1,rna39607,0
Cdc42bpb,8.63631295434677e-11,3.369370277431909e-4,0.0036199470450158874,7.124421429534878e-4,0.0013602540767522055,0.843520787088966,Unassigned,Unassigned,insig,gene23485,reference,1618,35,6001,0,8.63631295434677e-11,0,1,1,rna39611,0
Plekhg4,3.1415572670330137e-4,0.0011476612236120485,0.1227866924540192,NA,NA,NA,insig,Cold_high_EM,insig,gene2350,reference,1192,21,4442,0,3.1415572670330137e-4,0,1,0,rna4444,0
Prr3,2.9728341397761393e-15,4.0961464812927713e-7,0.0012881607056251386,7.793658702495187e-8,0.08470511962172488,0.0011054299575571163,Cold_low_EL,IBA_high,insig,gene23502,reference,188,4,2355,0,2.9728341397761393e-15,0,1,1,rna39632,0
Ppp1r10,1.0706041289903205e-5,0.04539119554689277,0.24841200401627342,7.343965625597164e-4,1.0054299636626912e-8,0.21001945027924002,insig,Cold_high_EH,insig,gene23505,reference,970,20,4721,0,1.0706041289903205e-5,0,1,1,rna39636,0
Mrps18b,6.112587547368537e-7,2.644790199217363e-4,2.3759809526587112e-4,0.2085969769369015,0.41503650102233486,5.7556238438031e-6,Winter_high,Winter_high,Cold_high_EM,gene23506,reference,258,7,1063,0,6.112587547368537e-7,0,1,1,rna39638,0
Tubb,2.2676829969341623e-8,8.247312318770132e-8,1.3672966649721988e-26,0.04154045892239575,0.0013507135965824214,6.294299658474581e-4,Winter_high,Cold_high_EH,Winter_high,gene23514,reference,444,4,1692,0,1.3672966649721988e-26,0,1,1,rna39657,0
Flot1,2.4504067276390626e-8,0.009899001843940086,0.04809691273087038,0.9047835609397388,0.13766551676582456,0.7306231084022382,insig,Unassigned,insig,gene23515,reference,427,13,1924,0,2.4504067276390626e-8,0,1,1,rna39658,0
Vars2,2.9585375019987674e-7,0.011280239099299972,0.020170413425203596,0.008925385189687435,0.01084789315584105,0.07652063957203822,insig,IBA_low,insig,gene23520,reference,1064,30,3610,0,2.9585375019987674e-7,0,1,1,rna39665,0
Cchcr1,8.27013419049778e-6,9.607241664104868e-4,0.26523774054579924,0.41466494998578424,0.3235142816690268,0.88358578728279,IBA_low,IBA_low,insig,gene23532,reference,827,18,2709,0,8.27013419049778e-6,0,1,1,rna39676,0
FSTL5_like_gene23539,2.5681374939684278e-14,0.0041367048381897665,0.11198884426031006,NA,NA,NA,insig,IBA_low,insig,gene23539,human_blastn,618,11,3748,0,2.5681374939684278e-14,1,1,0,rna39686,0
Znf214,6.620549482828369e-6,NA,NA,0.17786488516168825,NA,0.11262136618017204,filtered,Cold_low_EM,filtered,gene23549,reference,653,5,2435,0,6.620549482828369e-6,0,1,1,rna39694,0
Ppfibp2,1.1169909564676153e-8,0.06590977614430461,3.603233001924713e-4,0.029785476991931636,0.07388360441590508,0.0691706128752955,insig,Unassigned,IBA_high,gene23554,reference,931,27,4044,0,1.1169909564676153e-8,0,1,1,rna39700,0
CYB5R2_like,4.989641745710864e-4,0.0010868304175572778,0.02364537626732328,0.32942013069553006,NA,0.4338802656120074,insig,Unassigned,insig,gene23555,human_blastn,276,10,1277,0,4.989641745710864e-4,1,1,1,rna39704,0
Atp6v0d1,1.0234439135622412e-14,6.157889946633655e-7,1.4943065120587047e-12,0.050280275802183576,0.23362749776458439,1.1396931864529401e-5,Winter_high,Winter_high,Winter_high,gene2357,reference,351,8,1683,0,1.0234439135622412e-14,0,1,1,rna4453,0
Fam160a2,3.3782445580915836e-5,0.3707488445518802,0.5863847025610566,0.20633463175644742,0.16192899926847906,4.888311520652266e-4,insig,Cold_high_EM,insig,gene23574,reference,989,13,3521,0,3.3782445580915836e-5,0,1,1,rna39724,0
Cckbr,5.234181625703129e-6,0.15571616174859218,6.5902552082537166e-9,NA,NA,0.002371622292504066,insig,Cold_high_EH,Cold_high_EM,gene23576,reference,454,5,2953,0,6.5902552082537166e-9,0,1,1,rna39729,0
Smpd1,1.6294585288225335e-8,2.1715608710214618e-18,6.645547020857749e-9,0.1902709213064525,1.1098623708808996e-7,0.4959680978570689,Winter_high,Cold_high_EH,Winter_high,gene23578,reference,627,6,2458,0,2.1715608710214618e-18,0,1,1,rna39731,0
Apbb1,1.8282289421770677e-5,0.005096344007632538,1.1048929751481295e-7,0.024248919189862286,NA,0.8425030257134898,insig,Cold_high_EM,Cold_high_EM,gene23579,reference,708,15,2707,0,1.1048929751481295e-7,0,1,1,rna39733,0
Agrp,3.395540078597515e-6,NA,NA,NA,NA,NA,filtered,Winter_high,filtered,gene2358,reference,136,3,1045,0,3.395540078597515e-6,0,1,0,rna4454,0
Arfip2,6.262314104186356e-4,0.026106006242919748,1.6500047915943964e-4,0.06874598895063543,0.007646323158056254,0.5449541443448238,insig,Winter_high,Winter_high,gene23582,reference,341,8,1794,0,1.6500047915943964e-4,0,1,1,rna39747,0
Rrp8,1.1496760152130948e-29,4.123678971326436e-13,3.0437001028812428e-15,5.473378655522879e-19,7.538201416202866e-7,1.1980912939335335e-18,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene23587,reference,455,7,3438,0,1.1496760152130948e-29,0,1,1,rna39750,0
Taf10,5.4307648817939085e-6,1.2779615380778648e-8,0.22189899526730733,0.17172421086613068,0.11809080497313022,0.037245674592552194,Cold_high_EM,Winter_high,insig,gene23589,reference,218,5,783,0,1.2779615380778648e-8,0,1,1,rna39755,0
Mrpl17,4.6158849760715966e-4,0.36038495197190795,0.0036667937766692604,0.0901445147377351,0.38580034926086926,0.6102102106420817,insig,IBA_high,insig,gene23593,reference,128,4,452,0,4.6158849760715966e-4,0,1,1,rna39759,0
Ripor1,3.3753126690170226e-6,0.13474856119841433,0.04439862960917762,0.23263534465616817,0.04266083055378828,0.8943856559856795,insig,Cold_low_EL,insig,gene2360,reference,1221,22,4075,0,3.3753126690170226e-6,0,1,1,rna4457,0
Acadl,9.662609177690174e-14,2.3481246733812144e-6,0.03739578787573693,0.16312414105365572,0.13727771551035012,9.434790348420435e-4,Winter_high,Winter_high,insig,gene23619,reference,430,11,1976,0,9.662609177690174e-14,0,1,1,rna39790,0
Unc80,2.5596545782881505e-5,5.718567660844682e-6,0.7961089742477611,0.06796197715879415,NA,NA,Unassigned,Winter_low,insig,gene23624,reference,3335,65,11170,0,5.718567660844682e-6,0,1,1,rna39810,0
Serpina3,1.249453449580619e-4,1.4818677686991784e-4,1.944993518289907e-11,0.12290913783954066,1.2248526192026939e-4,NA,Winter_high,Unassigned,Unassigned,gene23632,reference,408,5,1537,0,1.944993518289907e-11,0,1,1,rna39830,0
SERPINA13P_like,6.438719640692013e-13,NA,6.914996987963671e-14,NA,0.024422586200422272,NA,filtered,Unassigned,Unassigned,gene23633,human_blastn,401,6,1385,0,6.914996987963671e-14,1,1,1,rna39831,0
Dicer1,2.6082312168551044e-4,0.03539454855329391,0.032769601832773325,0.09344480813928871,0.7706548899383484,0.011363958371341753,insig,Cold_low_EM,insig,gene23636,reference,1969,29,10329,0,2.6082312168551044e-4,0,1,1,rna39834,0
Ranbp10,2.7158260846805548e-12,6.549229075708979e-15,2.9551964927822423e-4,0.6083997110800218,0.025304232971981064,0.1827852736489196,Cold_low_EL,IBA_high,IBA_high,gene2368,reference,620,14,5626,0,6.549229075708979e-15,0,1,1,rna4477,0
SPOCK3_like,5.186737411432343e-7,0.02847012579929114,0.046274225696655125,NA,NA,NA,insig,IBA_low,insig,gene23695,human_blastn,316,7,2252,0,5.186737411432343e-7,1,1,0,rna39873,0
Thap11,2.5417825445814507e-4,0.008102558880368253,0.1048880840406111,0.9359442653870215,0.16917387250408408,0.4853684303858128,insig,Cold_low_EL,insig,gene2373,reference,300,1,2612,0,2.5417825445814507e-4,0,1,1,rna4484,0
LOC110597129,3.9222009105188765e-8,0.11332800092630035,0.2944482988063676,0.016523201753841386,NA,NA,insig,IBA_low,insig,gene23749,reference,767,15,2304,0,3.9222009105188765e-8,0,1,1,rna39908,0
LOC106145427,7.604844712529564e-5,6.091465722353987e-5,0.0018318861257026167,0.13018969552905724,0.02162297250340541,0.09789366903274221,Cold_high_EH,Cold_high_EH,insig,gene23751,reference,60,4,1101,0,6.091465722353987e-5,0,1,1,rna39913,0
Wdr60,3.2149381421602997e-9,3.6311423051105817e-6,0.0011923512000687557,3.510889238434772e-8,5.5764911916228494e-5,0.009866936659479235,Cold_high_EH,Cold_high_EH,insig,gene23753,reference,1048,24,3786,0,3.2149381421602997e-9,0,1,1,rna39920,0
Slc25a30,1.4364787584014746e-18,7.753899443100922e-5,3.949122149642343e-11,0.005113079752870378,1.9770515739194398e-7,0.7709559106537114,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene23755,reference,291,11,2985,0,1.4364787584014746e-18,0,1,1,rna39922,0
Cd109,1.536549127024699e-4,0.03840640781180169,0.41816860918025317,0.5193210438085721,NA,NA,insig,Cold_high_EH,insig,gene23780,reference,1445,34,4799,0,1.536549127024699e-4,0,1,1,rna39951,0
Gjc2,1.4992049114691912e-5,8.906364986046978e-5,6.723606707010941e-5,NA,NA,NA,IBA_low,Winter_low,IBA_low,gene23807,reference,435,1,3936,0,1.4992049114691912e-5,0,1,0,rna39971,0
Guk1,6.575030694189187e-4,4.1914496316374205e-4,0.005030055356094884,0.002831290703036619,0.22399127109257344,0.16114207214988668,Unassigned,Cold_high_EH,insig,gene23808,reference,198,8,933,0,4.1914496316374205e-4,0,1,1,rna39974,0
Slc12a4,6.251500998934901e-10,0.06089806570483619,0.07034715450569562,1.2505416324493237e-4,0.007364475235591003,0.19957045298019563,insig,Cold_high_EH,insig,gene2381,reference,1054,24,3755,0,6.251500998934901e-10,0,1,1,rna4496,0
CUNH1orf35,3.6716801447197136e-9,3.874614501268383e-14,1.2607220836614955e-9,2.456927474090802e-7,0.002644861903845619,6.428796585926329e-4,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene23811,reference,263,7,2283,0,3.874614501268383e-14,0,1,1,rna39977,0
Arf1,3.348452471284582e-16,0.003320283704967928,1.791680198023014e-4,0.1593648632681366,0.10501334358848723,0.23013376857010642,insig,Winter_high,Winter_high,gene23812,reference,181,4,1706,0,3.348452471284582e-16,0,1,1,rna39978,0
Wnt9a,1.2581683891970354e-15,5.299402250704079e-12,4.174324261903309e-14,0.19018733776389968,NA,7.462989313064291e-5,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene23814,reference,442,6,3688,0,1.2581683891970354e-15,0,1,1,rna39980,0
Jmjd4,7.622936251437708e-9,7.951555769446421e-9,1.8402423680656516e-15,0.0017751274826317285,6.377080984390376e-5,7.385950778459095e-4,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene23817,reference,426,6,2799,0,1.8402423680656516e-15,0,1,1,rna39989,0
ZNF709_containing_gene23820,1.38690580513157e-16,1.5858572207409564e-11,NA,0.045616595617027716,0.11377495312392602,0.5253983775013251,Cold_low_EM,Cold_low_EM,filtered,gene23820,human_blastn,764,5,2407,0,1.38690580513157e-16,1,1,1,rna39991,0
RAP1B,1.2544754075125834e-5,0.009987632869534378,4.242165623670422e-5,0.15491337344079192,0.03494338074295494,5.163270594300474e-4,insig,Unassigned,Unassigned,gene23829,human_blastn,184,1,1952,0,1.2544754075125834e-5,0,1,1,rna40001,0
COL24A1_like,7.13536859241984e-8,5.321027960222463e-6,1.0274452747867432e-5,NA,NA,NA,Winter_low,Winter_low,Winter_low,gene23839,human_blastn,800,54,4764,0,7.13536859241984e-8,1,1,0,rna40017,0
Slitrk6,6.848612835805117e-18,5.630011566770999e-17,6.127363275850329e-29,NA,NA,NA,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene23842,reference,839,2,4323,0,6.127363275850329e-29,0,1,0,rna40020,0
Bcl9,1.395365711026193e-16,0.00014354106354490047,1.529263325846937e-5,4.388418097509049e-7,0.7032753367793606,0.022895135460359824,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene23843,reference,1426,10,6463,0,1.395365711026193e-16,0,1,1,rna40021,0
Acp6,2.2464012052178677e-4,0.15568029136080816,0.0067412088853739905,0.2922431206780528,0.6614760201444488,0.7024668474779647,insig,IBA_low,insig,gene23844,reference,308,10,1424,0,2.2464012052178677e-4,0,1,1,rna40025,0
Gpr89a,1.8504012114132506e-4,0.012004942303046393,0.010111351314132674,0.36297803557576547,0.02804684093896203,0.0044555306806015795,insig,Unassigned,insig,gene23847,reference,455,14,1857,0,1.8504012114132506e-4,0,1,1,rna40028,0
Rnf115,3.061522541314173e-37,3.516318567790526e-17,7.402244358626209e-21,0.04269662681529113,0.673154425070271,0.017683583277968467,Winter_high,Winter_high,Winter_high,gene23850,reference,282,9,1962,0,3.061522541314173e-37,0,1,1,rna40033,0
Rbm8a,8.078788461632228e-5,1.040022726455185e-6,0.022773386791861267,0.24098407369534477,0.001469405574530121,0.6511171264115116,Winter_high,Winter_high,insig,gene23857,reference,174,6,763,0,1.040022726455185e-6,0,1,1,rna40044,0
Lix1l,3.0028599637292837e-5,0.33889778366910783,7.754221445901595e-17,0.010338169899952718,NA,0.03087050906884403,insig,Cold_low_EM,Cold_low_EL,gene23858,reference,228,6,2764,0,7.754221445901595e-17,0,1,1,rna40046,0
Ankrd34a,2.2062674241902282e-4,0.7723223003501384,0.04299518118682749,0.019271063135393274,NA,NA,insig,Unassigned,insig,gene23859,reference,494,2,2491,0,2.2062674241902282e-4,0,1,1,rna40047,0
Txnip,6.19956062726249e-43,2.8684602562332578e-8,7.270895269840034e-6,3.2399934276834726e-21,1.1771618254945213e-4,0.07566457263215651,Cold_high_EM,Cold_high_EL,Cold_high_EM,gene23861,reference,391,8,2880,0,6.19956062726249e-43,0,1,1,rna40052,0
Mettl14,1.5764794797995834e-13,1.1260366585457291e-5,1.6702287143518228e-4,3.7996013247885705e-6,0.00630065759984011,0.0063524966222529575,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene23878,reference,530,11,2109,0,1.5764794797995834e-13,0,1,1,rna40078,0
Rimklb,3.5669759539535593e-9,7.279405392203986e-4,0.010369961517239991,0.027557096962111168,NA,0.17531537564324848,Unassigned,IBA_low,insig,gene23884,reference,386,9,5630,0,3.5669759539535593e-9,0,1,1,rna40087,0
Phc1,1.0306645802549391e-6,0.042741430473466166,0.043328412110173894,7.10674055403811e-5,0.0015759362524880838,0.3399540677663697,insig,IBA_low,insig,gene23885,reference,1029,15,3740,0,1.0306645802549391e-6,0,1,1,rna40089,0
Stmn2,3.176260502745613e-5,0.013186122222594994,0.287893923645753,0.33027674195014856,NA,2.6560448700367455e-6,insig,Unassigned,insig,gene23898,reference,179,5,2242,0,3.176260502745613e-5,0,1,1,rna40097,0
Nfatc3,9.445454059366295e-10,2.2817317575632944e-7,7.1761887807043205e-9,0.22459008074096856,0.3772822639900463,0.14735098825224421,Cold_low_EM,Cold_low_EM,Cold_low_EH,gene2390,reference,1075,10,6127,0,9.445454059366295e-10,0,1,1,rna4507,0
Znf280b,1.3228782308921088e-29,1.4442784389296904e-27,5.082530720832403e-23,7.120836528959983e-14,5.458426544982985e-5,0.001676566613757493,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene23941,reference,545,3,4987,0,1.3228782308921088e-29,0,1,1,rna40115,0
Rtfdc1,1.0436279476378627e-12,2.0139634508354825e-5,0.0030657176195016188,0.42113539705988584,0.9099063081913374,0.30505880781698375,Cold_high_EM,Winter_high,insig,gene23956,reference,302,9,2025,0,1.0436279476378627e-12,0,1,1,rna40124,0
Smpd3,1.2339443742782251e-11,0.24243861089404176,7.689801001248484e-4,0.15170978868731227,2.512938363816417e-4,NA,insig,IBA_high,Unassigned,gene2396,reference,655,9,6311,0,1.2339443742782251e-11,0,1,1,rna4518,0
LOC110597502,2.165796451150299e-16,1.931987164868773e-8,0.04526746672759341,NA,NA,NA,IBA_low,IBA_low,insig,gene240,reference,94,2,8299,0,2.165796451150299e-16,0,1,0,TU53872,1
ZNF844_like_gene24025,3.536196305670908e-5,4.475891797002809e-6,NA,1.2441706529235614e-8,0.1261033677412117,0.9186334858168351,Cold_high_EH,Cold_high_EH,filtered,gene24025,human_blastn,706,4,2674,0,4.475891797002809e-6,1,1,1,rna40195,0
Chtf8,9.732945543567862e-7,0.0670207525273483,4.0205710204104125e-6,1.000733928675657e-6,2.2779655861308485e-4,4.749109861429872e-4,insig,IBA_high,IBA_high,gene2405,reference,540,3,2882,0,9.732945543567862e-7,0,1,1,rna4530,0
Sntb2,2.962055430645337e-5,2.1460039549436234e-5,0.004304828312135847,0.348345265380968,0.15258025195145614,0.009718143594627963,Cold_low_EM,Cold_low_EM,insig,gene2407,reference,450,8,6347,0,2.1460039549436234e-5,0,1,1,rna4535,0
Supt16h,2.9009333706725993e-9,9.019129457842905e-5,1.0922970222086369e-4,5.234040674723931e-5,8.776699328757521e-4,0.0713534573695417,Winter_high,Winter_high,Winter_high,gene24071,reference,1047,26,4647,0,2.9009333706725993e-9,0,1,1,rna40275,0
Chd8,5.5341467631130966e-5,6.265306332576872e-6,0.09347712207023867,0.1616127874375712,0.1652381777375646,0.4338802656120074,IBA_high,IBA_high,insig,gene24072,reference,2608,39,8605,0,6.265306332576872e-6,0,1,1,rna40280,0
Tox4,4.626306015805904e-14,5.397024060958374e-4,2.0042967963267014e-4,0.031474490252107766,0.31933911555623995,0.9254065374327282,IBA_high,IBA_high,IBA_high,gene24074,reference,619,9,2334,0,4.626306015805904e-14,0,1,1,rna40285,0
Sall2,9.377172247581669e-5,7.581822850460557e-4,0.20097262817957606,0.042963284216370315,NA,0.04360326065461334,Unassigned,Unassigned,insig,gene24076,reference,1013,2,3564,0,9.377172247581669e-5,0,1,1,rna40292,0
Vps4a,9.2277118567638e-4,0.17993992839694112,0.03109563342924375,0.7367348766614578,0.20245338922619927,0.5420448250645857,insig,Cold_high_EH,insig,gene2408,reference,437,11,2136,0,9.2277118567638e-4,0,1,1,rna4538,0
Mapk7,1.8990580335205177e-4,1.7546223362882476e-4,0.022533413704501046,0.0012964796452331333,NA,0.08218351391923477,Cold_low_EL,Cold_low_EL,insig,gene24086,reference,816,8,2771,0,1.7546223362882476e-4,0,1,1,rna40304,0
Epn2,5.347805115548511e-4,4.0166954613308815e-9,0.002456860013121563,0.05400586197354211,0.09202112713063997,0.005122528121825105,Cold_low_EM,Cold_low_EM,insig,gene24088,reference,642,11,4611,0,4.0166954613308815e-9,0,1,1,rna40307,0
Znf71,4.104647189823276e-5,2.54582806801679e-5,2.6376232533062815e-6,0.0040425397234000755,2.8970321309922506e-15,0.33684704992353176,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene24101,reference,870,8,3570,0,2.6376232533062815e-6,0,1,1,rna40332,0
Smim17,1.6057313916094932e-4,0.06964390652081587,0.0307733771971199,NA,NA,NA,insig,Winter_low,insig,gene24102,reference,167,6,2349,0,1.6057313916094932e-4,0,1,0,rna40337,0
Peg3,4.285059855003164e-5,2.2421641149426222e-8,0.19048426641501923,0.023465346346852052,NA,3.877193570645559e-5,Unassigned,Winter_low,insig,gene24115,reference,1596,9,8583,0,2.2421641149426222e-8,0,1,1,rna40351,0
Nfat5,3.786321927502137e-5,0.004844221672332099,2.2303687869514954e-4,0.42597178461039564,0.026744302210360307,0.7611447578977408,insig,Cold_low_EM,Cold_low_EM,gene2417,reference,1510,12,8026,0,3.786321927502137e-5,0,1,1,rna4556,0
Leng8,1.8965793040536922e-6,0.1275128265408762,0.004741151874577998,0.09508035264486699,0.004943383304001975,0.4480044892269699,insig,IBA_low,insig,gene24178,reference,799,16,3690,0,1.8965793040536922e-6,0,1,1,rna40411,0
Ppp1r12c,1.0433995484400048e-5,0.12600310540899687,0.16844747143606562,0.4086527139619534,0.3391790359254133,0.07006320667388313,insig,Winter_low,insig,gene24188,reference,555,17,2302,0,1.0433995484400048e-5,0,1,1,rna40421,0
Nqo1,7.212245240858463e-5,NA,0.0019005108529115825,0.0013759332252115922,NA,0.7456232453390584,filtered,Winter_high,insig,gene2419,reference,275,6,1090,0,7.212245240858463e-5,0,1,1,rna4558,0
Ppp6r1,8.106793060555123e-4,0.0101493953833345,0.18401572808517244,0.012035084062982818,0.1116079830751546,0.3485140001323607,insig,Winter_high,insig,gene24195,reference,824,21,2478,0,8.106793060555123e-4,0,1,1,rna40433,0
Hspbp1,3.773768681453587e-4,0.09035560902135208,0.16694269305264373,0.6538145951643902,0.09985075607294269,0.6035325306885794,insig,Cold_high_EH,insig,gene24196,reference,322,5,1437,0,3.773768681453587e-4,0,1,1,rna40434,0
Brsk1,1.035775405234104e-8,0.03504670398105977,0.3260073460273136,0.6983272936944608,NA,0.007506156483657484,insig,IBA_low,insig,gene24197,reference,870,22,3081,0,1.035775405234104e-8,0,1,1,rna40435,0
Nob1,6.307480986644758e-10,6.757393586722566e-5,3.9340642967477026e-7,0.0017469095130774699,5.802230478763133e-6,0.11866709363820195,Cold_low_EL,IBA_high,IBA_high,gene2420,reference,405,9,1716,0,6.307480986644758e-10,0,1,1,rna4561,0
Rpl28,4.340792167373941e-6,4.317945885779597e-4,0.03984148105777756,0.06122925751197912,0.0494023054493511,0.8184438077758387,Cold_high_EL,Winter_high,insig,gene24203,reference,137,5,570,0,4.340792167373941e-6,0,1,1,rna40442,0
Ube2s,5.81633210083068e-6,0.011280239099299972,0.003202109005562492,0.008871906220771848,0.27155736582451995,0.022130063040101535,insig,Winter_high,insig,gene24204,reference,222,4,1038,0,5.81633210083068e-6,0,1,1,rna40443,0
Znf628,8.247328888630744e-32,3.544524639335575e-4,9.469989712415296e-9,3.2556809074529505e-45,4.349827179342683e-26,1.0715456093500793e-5,Cold_high_EM,Cold_high_EM,Cold_high_EH,gene24207,reference,980,3,3258,0,8.247328888630744e-32,0,1,1,rna40448,0
Ssc5d,6.769559295846336e-8,0.8913063887450252,9.416224876267629e-6,0.021753096819738634,3.5424916101757675e-8,0.06981825417666579,insig,IBA_low,Unassigned,gene24209,reference,1160,12,4390,0,6.769559295846336e-8,0,1,1,rna40451,0
